Country,date,finance_crypto_speculation_index,finance_real_estate_pressure_index,finance_macro_pressure_index,luxury_status_consumption_index,luxury_aesthetic_body_index,luxury_elite_mobility_index,crime_gun_violence_index,crime_organized_crime_index,crime_sexual_violence_index,crime_cybercrime_index,crime_violent_crime_index,social_migration_pressure_index,social_work_culture_index,social_corruption_index,social_dating_culture_index,social_identity_politics_index,social_vegan_lifestyle_index,environment_climate_concern_index,environment_energy_transition_index,environment_pollution_index,tech_digital_intelligence_index,tech_security_privacy_index,entertainment_streaming_consumption_index,entertainment_short_video_index,health_mental_health_index,health_healthcare_access_index,health_addiction_recovery_index,health_sleep_crisis_index,sports_body_image_index,sports_elite_spectator_sports_index
KR,2021-12-26,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,4.0,5.0,5.5,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5
KR,2022-01-02,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,9.0,3.5,6.0,7.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
KR,2022-01-09,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,8.0,3.5,6.0,6.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
KR,2022-01-16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5,8.0,6.0,3.0,5.0,0.0,0.0,0.0,7.5,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
KR,2022-01-23,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.5,7.0,7.0,6.0,6.5,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
KR,2022-01-30,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,8.5,6.5,3.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
KR,2022-02-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,8.5,5.5,6.0,7.0,0.0,0.0,0.0,7.0,5.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.5
KR,2022-02-13,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.5,8.0,8.5,7.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,11.5
KR,2022-02-20,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,11.0,7.5,5.0,5.5,0.0,0.0,0.0,7.0,3.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5
KR,2022-02-27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,15.5,8.5,5.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.5
KR,2022-03-06,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,13.5,5.0,6.0,5.5,0.0,0.0,0.0,6.0,5.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.5
KR,2022-03-13,6.5,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,17.0,6.0,7.0,6.0,0.0,0.0,0.0,7.0,6.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.5
KR,2022-03-20,7.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,3.0,17.0,4.5,5.0,6.0,0.0,0.0,0.0,7.0,7.5,0.5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0
KR,2022-03-27,7.5,0.0,3.0,0.0,0.0,0.0,0.0,27.0,2.5,0.0,3.0,20.5,12.5,6.0,5.5,0.0,0.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2022-04-03,7.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,2.5,0.0,3.0,16.0,5.0,7.0,6.5,0.0,0.0,0.0,6.5,8.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0
KR,2022-04-10,6.5,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,17.0,4.0,6.0,6.5,0.0,0.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0
KR,2022-04-17,6.5,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,14.0,6.5,5.0,6.5,0.0,0.0,0.0,7.5,8.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0
KR,2022-04-24,6.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.5,0.0,3.5,11.0,8.0,9.0,6.0,0.0,0.0,0.0,6.0,9.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0
KR,2022-05-01,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.5,14.0,7.5,5.0,5.5,0.0,0.0,0.0,6.0,8.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.5
KR,2022-05-08,8.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.5,0.0,3.0,18.0,4.0,6.0,7.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.5
KR,2022-05-15,6.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.5,0.0,3.0,18.5,5.5,5.0,6.5,0.0,0.0,0.0,8.0,8.5,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2022-05-22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,16.0,4.0,6.0,6.5,0.0,0.0,0.0,8.0,10.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5
KR,2022-05-29,5.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,2.5,0.0,3.5,15.5,5.5,7.0,6.5,0.0,0.0,0.0,7.5,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
KR,2022-06-05,6.0,0.0,4.0,0.0,2.5,0.0,0.0,5.0,2.5,0.0,3.5,16.5,7.0,6.0,6.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.5
KR,2022-06-12,9.5,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,16.5,6.5,5.0,6.0,0.0,0.0,0.0,8.0,7.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.5
KR,2022-06-19,6.5,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,16.5,7.0,5.0,6.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
KR,2022-06-26,5.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.5,9.0,7.5,4.0,6.5,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2022-07-03,4.5,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,3.5,10.5,5.0,5.0,6.5,0.0,0.0,0.0,7.0,6.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0
KR,2022-07-10,5.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,3.5,16.0,8.0,6.0,7.5,0.0,0.0,0.0,8.5,9.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0
KR,2022-07-17,5.5,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.5,0.0,3.5,11.0,8.5,5.0,6.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0
KR,2022-07-24,5.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,4.0,9.0,7.0,5.0,6.5,0.0,0.0,0.0,7.5,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.5
KR,2022-07-31,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,3.5,7.5,7.0,3.0,7.0,0.0,0.0,0.0,5.5,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,10.5
KR,2022-08-07,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,4.0,7.5,7.0,5.0,6.5,0.0,0.0,0.0,5.5,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
KR,2022-08-14,5.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,4.5,9.5,8.0,6.0,8.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2022-08-21,5.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,11.0,5.5,6.0,8.5,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,10.5
KR,2022-08-28,5.5,0.0,4.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,3.5,11.0,5.0,6.0,7.5,0.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2022-09-04,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,4.5,10.5,5.5,5.0,6.5,0.0,0.0,0.0,6.5,7.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.5
KR,2022-09-11,8.0,0.0,4.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,3.5,13.5,5.5,6.0,7.0,0.0,0.0,0.0,7.5,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,18.5
KR,2022-09-18,6.5,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5,13.5,6.0,7.0,7.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.5
KR,2022-09-25,5.0,0.0,4.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,3.5,14.0,5.0,6.0,8.0,0.0,0.0,0.0,14.0,17.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
KR,2022-10-02,4.5,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,0.0,3.5,10.5,6.0,6.0,6.5,0.0,0.0,0.0,13.0,14.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2022-10-09,4.5,0.0,6.0,2.0,2.5,0.0,0.0,2.0,2.0,0.0,3.5,16.0,6.0,5.0,6.5,0.0,0.0,0.0,13.0,12.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
KR,2022-10-16,5.0,0.0,8.0,3.5,0.0,0.0,0.0,1.0,2.5,0.0,4.0,14.0,7.0,5.0,7.0,0.0,0.0,0.0,13.0,10.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
KR,2022-10-23,4.5,1.0,6.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,3.5,14.5,7.0,5.0,7.0,0.0,0.0,0.0,12.5,10.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2022-10-30,4.5,0.0,9.0,3.5,0.0,0.0,0.0,0.0,2.0,0.0,3.0,16.0,7.0,4.0,6.5,0.0,0.0,0.0,14.5,10.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2022-11-06,5.0,0.0,10.0,2.5,2.0,0.0,0.0,0.0,2.0,0.0,3.0,15.5,5.5,5.0,7.5,0.0,0.0,0.0,14.0,11.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.5
KR,2022-11-13,6.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.5,18.0,6.0,7.0,7.5,0.0,0.0,0.0,14.0,9.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0
KR,2022-11-20,5.0,1.0,5.0,17.5,2.0,0.0,0.0,0.0,2.0,0.0,3.5,16.0,6.5,6.0,7.5,0.0,0.0,0.0,14.5,11.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2022-11-27,4.0,0.0,7.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,3.5,18.0,5.5,7.0,5.5,0.0,0.0,0.0,14.5,8.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0
KR,2022-12-04,3.5,0.0,7.0,4.5,2.0,0.0,0.0,0.0,1.5,0.0,4.0,16.0,7.0,5.0,8.5,0.0,0.0,0.0,12.5,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
KR,2022-12-11,4.5,0.0,5.0,8.0,5.5,0.0,0.0,0.0,2.0,0.0,3.0,14.5,5.5,7.0,6.0,0.0,0.0,0.0,13.0,8.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
KR,2022-12-18,3.5,0.0,6.0,5.5,2.5,0.0,0.0,0.0,1.5,0.0,3.5,14.0,6.5,4.0,6.0,0.0,0.0,0.0,12.5,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5
KR,2022-12-25,3.0,0.0,5.0,2.5,1.5,0.0,0.0,1.0,1.5,0.5,3.0,9.0,4.5,6.0,4.5,0.0,0.0,0.0,9.5,4.5,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5
KR,2023-01-01,4.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.5,8.0,6.5,5.0,6.5,0.0,0.0,0.0,10.5,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5
KR,2023-01-08,5.0,0.0,5.0,3.5,4.0,0.0,0.0,2.0,1.5,0.0,3.5,6.5,13.0,8.0,6.0,0.0,0.0,0.0,10.5,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0
KR,2023-01-15,4.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,3.5,7.0,18.0,6.0,7.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5
KR,2023-01-22,4.0,1.0,7.0,4.0,3.0,0.0,0.0,1.0,1.5,0.0,3.5,7.0,15.0,6.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
KR,2023-01-29,4.5,0.0,5.0,2.5,0.0,0.0,0.0,0.0,1.5,0.0,4.5,12.0,16.0,7.0,7.0,0.0,0.0,0.0,10.0,4.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5
KR,2023-02-05,4.5,1.0,4.0,3.5,0.0,0.0,0.0,0.0,1.5,0.0,2.5,14.5,17.5,8.0,7.0,0.0,0.0,0.0,10.5,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
KR,2023-02-12,4.5,0.0,5.0,8.0,0.0,0.0,0.0,1.0,1.5,0.0,3.0,13.5,15.5,5.0,6.5,0.0,0.0,0.0,10.0,4.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2023-02-19,4.5,1.0,4.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,12.5,16.5,6.0,7.5,0.0,0.0,0.0,10.0,2.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
KR,2023-02-26,4.0,0.0,4.0,2.5,3.5,0.0,0.0,2.0,1.5,0.0,3.0,12.5,18.0,5.0,7.0,0.0,0.0,0.0,9.0,2.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2023-03-05,4.5,0.0,4.0,9.0,2.5,0.0,0.0,1.0,2.0,0.0,3.0,13.0,18.0,5.0,8.0,0.0,0.0,0.0,11.0,4.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
KR,2023-03-12,4.5,0.0,5.0,4.5,2.0,0.0,0.0,1.0,1.5,0.0,3.0,15.0,20.0,8.0,9.5,0.0,0.0,0.0,11.5,3.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
KR,2023-03-19,4.5,1.0,5.0,5.5,0.0,0.0,0.0,1.0,2.0,0.0,3.0,15.5,17.0,6.0,7.5,0.0,0.0,0.0,11.5,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.5
KR,2023-03-26,4.5,0.0,5.0,7.5,0.0,0.0,0.0,1.0,2.0,0.0,5.5,16.5,20.5,7.0,8.0,0.0,0.0,0.0,12.5,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0
KR,2023-04-02,4.5,1.0,4.0,10.0,2.0,0.0,0.0,1.0,2.0,0.0,8.5,20.0,15.5,5.0,8.0,0.0,0.0,0.0,13.5,8.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5
KR,2023-04-09,6.0,0.0,4.0,11.5,1.5,0.0,0.0,0.0,2.0,0.0,5.0,15.5,14.5,5.0,8.0,0.0,0.0,0.0,13.5,8.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
KR,2023-04-16,4.5,1.0,5.0,13.5,0.0,0.0,0.0,1.0,1.5,0.0,4.0,16.0,13.5,4.0,8.0,0.0,0.0,0.0,12.5,8.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
KR,2023-04-23,5.0,0.0,6.0,9.5,2.0,0.0,0.0,1.0,2.0,0.0,3.5,17.5,14.0,5.0,7.5,0.0,0.0,0.0,12.0,6.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
KR,2023-04-30,3.5,0.0,5.0,9.0,1.5,0.0,0.0,1.0,2.0,0.0,3.0,18.5,14.0,5.0,8.0,0.0,0.0,0.0,10.5,7.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
KR,2023-05-07,4.0,0.0,7.0,8.0,1.5,0.0,0.0,1.0,2.0,0.0,3.5,22.5,16.5,5.0,7.5,0.0,0.0,0.0,13.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5
KR,2023-05-14,4.5,1.0,6.0,14.0,10.0,0.0,0.0,1.0,2.5,1.0,3.5,20.0,28.5,5.0,10.5,0.0,0.0,0.0,16.5,10.5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0
KR,2023-05-21,4.0,1.0,5.0,20.5,12.5,1.0,0.0,1.0,2.5,1.0,3.5,16.0,39.5,6.0,10.5,0.0,0.0,1.0,16.5,11.0,0.5,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,13.5
KR,2023-05-28,4.5,1.0,6.0,20.0,12.5,1.0,0.0,1.0,3.5,1.0,3.5,20.5,33.5,4.0,9.0,0.0,0.0,0.0,15.5,10.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,13.5
KR,2023-06-04,3.5,1.0,7.0,22.5,15.5,0.0,1.0,1.0,2.0,1.0,3.5,17.5,42.5,4.0,8.5,0.0,0.0,1.0,15.5,8.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0
KR,2023-06-11,4.0,1.0,6.0,19.0,15.5,1.0,1.0,1.0,2.0,1.0,3.5,19.0,42.0,5.0,9.0,0.0,0.0,1.0,16.0,8.5,1.5,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,14.5
KR,2023-06-18,4.0,1.0,6.0,19.5,11.0,1.0,0.0,2.0,2.0,0.5,3.5,17.5,41.0,5.0,10.0,0.0,0.0,0.0,15.0,7.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.5
KR,2023-06-25,4.5,1.0,5.0,19.0,12.0,1.0,0.0,1.0,2.0,1.0,3.5,14.5,42.5,5.0,9.5,0.0,0.0,0.0,13.5,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.5
KR,2023-07-02,4.5,1.0,5.0,22.0,13.0,1.0,0.0,1.0,1.5,1.0,3.5,15.5,38.0,6.0,9.5,0.0,0.0,1.0,14.5,9.0,0.5,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.5
KR,2023-07-09,4.0,1.0,6.0,18.5,13.0,1.0,0.0,1.0,2.0,1.0,3.5,17.0,39.5,5.0,9.0,0.0,0.0,1.0,15.5,10.5,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0
KR,2023-07-16,4.0,1.0,7.0,20.0,12.5,1.0,0.0,1.0,2.5,0.5,3.5,13.5,38.5,5.0,9.5,0.0,0.0,0.0,14.0,6.0,0.0,21.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.5
KR,2023-07-23,4.0,1.0,7.0,23.5,10.0,1.0,0.0,1.0,2.0,1.0,4.0,14.0,36.0,5.0,10.5,0.0,0.0,0.0,12.5,6.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0
KR,2023-07-30,4.0,0.0,6.0,20.0,14.5,1.0,0.0,1.0,2.0,0.5,3.5,15.0,37.5,4.0,11.0,0.0,0.0,0.0,13.0,4.5,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,8.5
KR,2023-08-06,3.5,0.0,5.0,17.0,10.5,4.0,0.0,1.0,2.0,1.0,4.0,14.0,39.0,4.0,10.5,0.0,0.0,0.0,12.5,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
KR,2023-08-13,4.0,1.0,9.0,21.5,13.5,1.0,0.0,1.0,2.0,0.5,4.0,14.5,39.0,4.0,10.0,0.0,0.0,0.0,12.0,5.5,0.0,20.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.5
KR,2023-08-20,4.0,1.0,8.0,23.5,8.5,1.0,0.0,0.0,2.0,0.5,3.0,15.0,32.0,5.0,10.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0
KR,2023-08-27,4.5,0.0,7.0,23.5,11.0,1.0,0.0,1.0,1.5,0.5,3.0,15.0,35.0,5.0,10.0,0.0,0.0,0.0,14.0,8.5,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,21.0
KR,2023-09-03,4.5,0.0,6.0,22.0,10.5,3.0,0.0,2.0,2.5,1.0,3.5,16.5,36.5,5.0,10.0,0.0,0.0,0.0,15.5,10.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,9.5
KR,2023-09-10,3.5,0.0,7.0,22.5,10.5,1.0,0.0,0.0,2.5,1.0,3.5,17.0,33.5,5.0,8.5,0.0,0.0,0.0,16.0,18.5,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,11.5
KR,2023-09-17,4.0,1.0,6.0,23.5,13.0,1.0,0.0,0.0,2.5,1.0,3.5,19.5,33.0,6.0,9.0,0.0,0.0,1.0,16.0,23.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,7.5
KR,2023-09-24,3.5,1.0,5.0,11.0,11.0,1.0,0.0,1.0,2.5,1.0,3.5,16.5,36.0,4.0,8.5,0.0,0.0,0.0,13.0,12.5,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
KR,2023-10-01,3.5,1.0,6.0,14.5,13.5,0.0,0.0,0.0,2.5,1.0,3.5,17.5,37.5,6.0,9.5,0.0,0.0,0.0,13.5,10.5,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
KR,2023-10-08,4.0,0.0,6.0,17.0,11.0,1.0,0.0,1.0,2.5,1.0,9.0,17.0,33.5,4.0,9.5,0.0,0.0,1.0,13.5,11.5,0.0,25.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
KR,2023-10-15,4.0,0.0,8.0,18.0,11.0,1.0,0.0,0.0,2.5,0.5,4.0,20.5,34.5,6.0,9.5,0.0,0.0,0.0,15.5,13.5,0.0,20.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0
KR,2023-10-22,4.5,1.0,6.0,22.5,12.0,1.0,0.0,1.0,3.0,0.5,4.0,21.5,37.0,5.0,9.5,0.0,0.0,0.0,17.0,12.0,0.5,18.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,10.5
KR,2023-10-29,4.0,1.0,6.0,17.0,13.0,1.0,0.0,1.0,2.5,0.5,5.0,19.0,34.0,5.0,9.0,0.0,0.0,0.0,16.0,12.5,0.0,19.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,9.5
KR,2023-11-05,4.5,0.0,6.0,22.5,10.0,1.0,0.0,2.0,2.5,1.0,4.5,19.5,32.0,5.0,10.5,0.0,0.0,0.0,16.5,11.0,0.5,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0
KR,2023-11-12,5.0,0.0,5.0,20.5,13.0,1.0,0.0,1.0,2.5,0.5,3.5,19.5,34.5,6.0,10.0,0.0,0.0,0.0,16.0,11.0,0.5,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0
KR,2023-11-19,4.0,0.0,5.0,21.5,13.0,0.0,0.0,0.0,2.5,0.5,3.5,22.0,31.5,6.0,10.0,0.0,0.0,0.0,16.5,10.5,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
KR,2023-11-26,3.5,0.0,6.0,22.0,9.0,0.0,0.0,1.0,2.5,0.5,3.5,22.0,28.5,9.0,9.5,0.0,0.0,0.0,16.0,10.0,1.0,19.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,6.5
KR,2023-12-03,5.0,0.0,5.0,24.5,11.5,1.0,0.0,1.0,2.5,1.0,3.5,19.0,36.5,7.0,10.5,0.0,0.0,1.0,15.5,10.5,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
KR,2023-12-10,4.5,0.0,4.0,15.0,15.0,0.0,0.0,0.0,2.0,0.5,3.5,21.5,31.5,6.0,10.0,0.0,0.0,0.0,13.5,8.0,0.5,22.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0
KR,2023-12-17,4.5,1.0,4.0,14.0,15.0,1.0,0.0,1.0,2.0,1.0,4.0,19.0,33.0,5.0,10.0,0.0,0.0,0.0,14.5,7.5,0.0,15.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
KR,2023-12-24,4.5,1.0,4.0,23.0,15.0,1.0,0.0,0.0,2.0,1.0,3.5,15.0,32.0,5.0,8.5,0.0,0.0,0.0,12.0,6.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
